id,name,brand,price,mileage,fuel_type,transmission,seating_capacity,body_type,rating,use_case,features,engine_cc,safety_rating,year,image_url,variant
102.0,Tata Tiago EV 2025,Tata,951585.74,323.5,CNG,Automatic,5,Hatchback,4.3,"City,Family",Fast Charging|Airbags|Touchscreen|Connected Car,0.0,4.0,2025,tata_tiago.jpg,Top
54.0,Maruti Suzuki Dzire 2025,Maruti Suzuki,793916.52,22.1,Petrol,Manual,5,Sedan,4.4,"City,Family",ABS|Airbags|Touchscreen|AC,1197.0,4.0,2025,maruti_dzire.jpg,Top
40.0,Hyundai Venue 2025,Hyundai,1014442.85,18.6,Diesel,Manual,5,SUV,4.6,"City,Family",Sunroof|Cruise Control|Airbags|Connected Car,998.0,4.0,2025,hyundai_venue.jpg,Mid
53.0,MG ZS EV 2024,MG,2102944.25,385.3,Petrol,Manual,5,SUV,4.6,"City,Family",Fast Charging|Airbags|Connected Car|Sunroof,0.0,5.0,2024,mg_zs.jpg,Base
76.0,Maruti Suzuki Baleno 2024,Maruti Suzuki,989875.31,22.2,Diesel,Manual,5,Hatchback,4.6,"City,Family",ABS|Airbags|Touchscreen|AC,1197.0,4.0,2024,maruti_baleno.jpg,Top
103.0,Honda Amaze 2024,Honda,951089.09,18.3,Petrol,Manual,5,Sedan,4.6,"City,Family",ABS|Airbags|Touchscreen|AC,1199.0,4.0,2024,honda_amaze.jpg,Top
90.0,Volkswagen Virtus 2024,Volkswagen,1487539.67,22.3,Diesel,Automatic,5,Sedan,4.8,"City,Long Drive",Digital Cockpit|Airbags|Touchscreen|Cruise Control,1498.0,5.0,2024,volkswagen_virtus.jpg,Top
105.0,Skoda Slavia 2024,Skoda,1037962.59,20.1,Diesel,Manual,5,Sedan,4.8,"City,Long Drive",Sunroof|Airbags|Touchscreen|Cruise Control,1498.0,5.0,2024,skoda_slavia.jpg,Mid
61.0,Kia Seltos 2024,Kia,1332061.52,18.5,Diesel,Automatic,5,SUV,4.6,"Family,Long Drive",Sunroof|Cruise Control|Airbags|ADAS,1497.0,5.0,2024,kia_seltos.jpg,Mid
20.0,Nissan Magnite,Nissan,630602.21,19.2,Petrol,Automatic,5,SUV,4.3,"City,Family",360 Camera|Wireless Charger|JBL Audio|Air Purifier,999.0,4.0,2023,nissan_magnite.jpg,Mid
25.0,Honda Elevate,Honda,1286337.5,18.0,Petrol,Manual,5,SUV,4.5,"Family,City",Lane Keep Assist|ADAS|Wireless Charging|Sunroof,1498.0,5.0,2023,honda_elevate.jpg,Base
2.0,Hyundai Creta,Hyundai,1006808.91,18.5,Diesel,Manual,5,SUV,4.7,"Family,Long Drive",Sunroof|Cruise Control|Touchscreen|Climate Control,1493.0,5.0,2023,hyundai_creta.jpg,Top
22.0,Hyundai i20,Hyundai,821085.28,20.9,Diesel,Manual,5,Hatchback,4.4,"City,Family",BlueLink|Sunroof|Wireless Charging|Digital Cluster,998.0,4.0,2023,hyundai_i20.jpg,Top
7.0,Toyota Fortuner,Toyota,2787383.34,16.0,Petrol,Automatic,7,SUV,4.9,"Family,Long Drive,Off-road",4WD|Leather Seats|Premium Audio|Adaptive Cruise,2755.0,5.0,2023,toyota_fortuner.jpg,Mid
15.0,Toyota Glanza,Toyota,607484.75,22.1,CNG,Manual,5,Hatchback,4.3,"City,Family",Heads-up Display|Ambient Lighting|Smart Infotainment,1197.0,4.0,2023,toyota_glanza.jpg,Mid
4.0,Honda City,Honda,1346959.86,20.1,CNG,Automatic,5,Sedan,4.4,"City,Long Drive",Lane Watch|Cruise Control|Sunroof|Alexa Integration,1498.0,4.0,2023,honda_city.jpg,Base
19.0,Renault Kiger,Renault,555501.4,17.6,CNG,Automatic,5,SUV,4.2,"City,Family",Wireless Android Auto|LED DRLs|8-inch Touchscreen,999.0,4.0,2023,renault_kiger.jpg,Base
18.0,Skoda Kushaq,Skoda,1103979.41,18.8,Diesel,Manual,5,SUV,4.5,"Family,Long Drive",Ventilated Seats|Virtual Cockpit|Sunroof|6 Airbags,1498.0,5.0,2023,skoda_kushaq.jpg,Base
12.0,Maruti Baleno,Maruti Suzuki,664254.37,21.4,Diesel,Automatic,5,Hatchback,4.4,"City,Family",Smartplay Studio|Head-up Display|Premium Interior,1197.0,4.0,2023,maruti_baleno.jpg,Mid
21.0,Jeep Compass,Jeep,2155809.17,12.6,Petrol,Automatic,5,SUV,4.7,"Off-road,Long Drive",4x4|Panoramic Sunroof|Uconnect|Dual-zone Climate,1956.0,5.0,2023,jeep_compass.jpg,Base
10.0,Tata Punch,Tata,550496.23,20.6,CNG,Automatic,5,SUV,4.4,"City,Family",Ground Clearance|Spacious|Safety Features|Digital Cluster,1199.0,5.0,2023,tata_punch.jpg,Top
8.0,Maruti Altok10,Maruti Suzuki,330966.13,22.3,Petrol,Manual,5,Hatchback,4.2,City,Compact Design|Fuel Efficient|Easy Parking,796.0,3.0,2023,maruti_altok10.jpg,Base
27.0,Toyota Innova Crysta,Toyota,1856583.31,15.8,Diesel,Manual,7,MUV,4.8,"Family,Long Drive",Premium Interior|Captain Seats|Spacious|Reliable,2393.0,5.0,2023,toyota_innova.jpg,Top
28.0,Maruti Brezza,Maruti Suzuki,969107.96,18.8,CNG,Manual,5,SUV,4.5,"City,Family",Head-up Display|360 Camera|Sunroof|Connected Car,1462.0,4.0,2023,maruti_brezza.jpg,Top
3.0,Tata Nexon EV,Tata,1352064.1,271.6,Diesel,Automatic,5,SUV,4.6,"City,Family",Regenerative Braking|Fast Charging|Connected Car|iRA AI,0.0,5.0,2023,tata_nexonev.jpg,Top
72.0,Tata Safari 2023,Tata,2021520.51,14.4,Petrol,Automatic,7,SUV,4.4,"Family,Long Drive",Panoramic Sunroof|Airbags|Cruise Control|JBL Audio,1956.0,5.0,2023,tata_safari.jpg,Base
5.0,Mahindra Thar,Mahindra,1700354.39,16.6,Petrol,Automatic,4,SUV,4.8,"Off-road,Long Drive",4x4|Convertible Top|Off-road Tyres|Hill Assist,2184.0,4.0,2023,mahindra_thar.jpg,Base
30.0,Kia Carens,Kia,1008103.24,17.5,Petrol,Automatic,7,MUV,4.6,"Family,Long Drive",6/7 Seater|Ventilated Seats|UVO Connect|Sunroof,1497.0,5.0,2023,kia_carens.jpg,Top
1.0,Maruti Suzuki Swift,Maruti Suzuki,640247.12,26.0,Diesel,Automatic,5,Hatchback,4.5,"City,Family",ABS|Airbags|Power Steering|AC,1197.0,4.0,2023,maruti_swift.jpg,Top
26.0,Maruti Ertiga,Maruti Suzuki,834867.49,18.4,Diesel,Automatic,7,MUV,4.4,"Family,Long Drive",7 Seater|Spacious|Fuel Efficient|Touchscreen,1462.0,4.0,2023,maruti_ertiga.jpg,Base
,Hyundai i10 Nios 2023,Hyundai,15.03,12.4,CNG,Automatic,6,Pickup,,,,,,2023,,Top
,Hyundai i10 Nios 2024,Hyundai,31.1,20.7,Diesel,Automatic,5,SUV,,,,,,2024,,Base
,Hyundai i10 Nios 2025,Hyundai,19.1,9.7,Diesel,Manual,5,Hatchback,,,,,,2025,,Base
,Hyundai i20 2023,Hyundai,18.76,21.6,Petrol,Manual,7,Sedan,,,,,,2023,,Top
,Hyundai i20 2024,Hyundai,31.28,12.6,CNG,Manual,6,MUV,,,,,,2024,,Mid
,Hyundai i20 2025,Hyundai,10.21,24.2,Diesel,Automatic,4,Pickup,,,,,,2025,,Base
,Hyundai Aura 2023,Hyundai,14.48,15.7,Diesel,Manual,5,MUV,,,,,,2023,,Base
,Hyundai Aura 2024,Hyundai,16.92,26.0,CNG,Manual,6,SUV,,,,,,2024,,Top
,Hyundai Aura 2025,Hyundai,19.1,10.3,Diesel,Manual,7,SUV,,,,,,2025,,Mid
,Hyundai Verna 2023,Hyundai,29.78,24.3,CNG,Automatic,6,SUV,,,,,,2023,,Top
,Hyundai Verna 2024,Hyundai,46.04,13.0,Diesel,Automatic,7,Sedan,,,,,,2024,,Mid
,Hyundai Creta 2023,Hyundai,25.54,19.7,Diesel,Automatic,4,Sedan,,,,,,2023,,Mid
,Hyundai Creta 2024,Hyundai,28.45,28.9,Diesel,Automatic,4,Pickup,,,,,,2024,,Top
,Hyundai Creta 2025,Hyundai,36.82,23.6,CNG,Automatic,6,MUV,,,,,,2025,,Base
,Hyundai Alcazar 2023,Hyundai,17.26,30.5,Petrol,Manual,6,Hatchback,,,,,,2023,,Base
,Hyundai Alcazar 2024,Hyundai,30.08,14.1,Diesel,Manual,7,Pickup,,,,,,2024,,Base
,Hyundai Alcazar 2025,Hyundai,18.14,11.5,Petrol,Manual,4,MUV,,,,,,2025,,Mid
,Hyundai Venue 2023,Hyundai,25.07,20.2,Diesel,Automatic,5,Hatchback,,,,,,2023,,Mid
,Hyundai Venue 2024,Hyundai,37.78,24.1,Diesel,Manual,5,MUV,,,,,,2024,,Top
,Hyundai Exter 2023,Hyundai,5.63,29.8,Diesel,Automatic,4,SUV,,,,,,2023,,Mid
,Hyundai Exter 2024,Hyundai,19.87,19.2,CNG,Automatic,6,Sedan,,,,,,2024,,Mid
,Hyundai Exter 2025,Hyundai,22.15,9.4,CNG,Automatic,5,SUV,,,,,,2025,,Mid
,Hyundai Tucson 2023,Hyundai,29.61,19.2,Diesel,Manual,5,SUV,,,,,,2023,,Base
,Hyundai Tucson 2024,Hyundai,30.18,22.6,Petrol,Automatic,4,MUV,,,,,,2024,,Top
,Hyundai Tucson 2025,Hyundai,55.53,12.8,Diesel,Automatic,6,Sedan,,,,,,2025,,Mid
,Honda Amaze 2023,Honda,18.59,28.1,CNG,Manual,7,SUV,,,,,,2023,,Base
,Honda Amaze 2025,Honda,41.84,31.1,Petrol,Automatic,7,MUV,,,,,,2025,,Top
,Honda City 2023,Honda,33.44,17.8,Petrol,Automatic,4,MUV,,,,,,2023,,Base
,Honda City 2024,Honda,29.66,23.0,CNG,Automatic,5,MUV,,,,,,2024,,Base
,Honda City 2025,Honda,32.1,28.2,CNG,Manual,7,Sedan,,,,,,2025,,Mid
,Honda Elevate 2023,Honda,16.16,29.7,CNG,Manual,4,Hatchback,,,,,,2023,,Top
,Honda Elevate 2024,Honda,42.62,20.3,CNG,Automatic,6,Pickup,,,,,,2024,,Base
,Honda Elevate 2025,Honda,25.3,17.0,Diesel,Manual,4,SUV,,,,,,2025,,Mid
,Honda WR-V 2023,Honda,11.56,19.4,CNG,Manual,6,SUV,,,,,,2023,,Mid
,Honda WR-V 2024,Honda,29.39,12.4,Diesel,Manual,5,Hatchback,,,,,,2024,,Mid
,Honda WR-V 2025,Honda,30.12,26.8,Petrol,Automatic,4,SUV,,,,,,2025,,Mid
,Mahindra Bolero 2023,Mahindra,10.31,10.8,Diesel,Automatic,7,Pickup,,,,,,2023,,Mid
,Mahindra Bolero 2024,Mahindra,18.33,15.7,Diesel,Manual,7,Sedan,,,,,,2024,,Mid
,Mahindra Bolero 2025,Mahindra,30.11,18.0,CNG,Manual,7,Pickup,,,,,,2025,,Base
,Mahindra Scorpio N 2023,Mahindra,24.83,23.9,CNG,Manual,7,SUV,,,,,,2023,,Base
,Mahindra Scorpio N 2024,Mahindra,37.8,15.3,CNG,Automatic,5,SUV,,,,,,2024,,Top
,Mahindra XUV300 2023,Mahindra,42.91,16.5,Diesel,Automatic,5,SUV,,,,,,2023,,Top
,Mahindra XUV300 2024,Mahindra,42.25,18.1,Petrol,Manual,7,MUV,,,,,,2024,,Mid
,Mahindra XUV300 2025,Mahindra,21.91,13.2,Diesel,Automatic,4,MUV,,,,,,2025,,Mid
,Mahindra XUV700 2023,Mahindra,37.14,23.4,CNG,Automatic,5,Sedan,,,,,,2023,,Top
,Mahindra XUV700 2024,Mahindra,28.98,31.3,Petrol,Automatic,4,Sedan,,,,,,2024,,Top
,Mahindra Thar 2023,Mahindra,43.24,31.3,CNG,Automatic,6,Hatchback,,,,,,2023,,Mid
,Mahindra Thar 2024,Mahindra,27.68,24.9,Diesel,Automatic,4,Pickup,,,,,,2024,,Mid
,Mahindra Thar 2025,Mahindra,33.95,10.9,CNG,Automatic,5,MUV,,,,,,2025,,Top
,Mahindra Marazzo 2023,Mahindra,23.82,25.1,Diesel,Automatic,5,SUV,,,,,,2023,,Top
,Mahindra Marazzo 2024,Mahindra,38.96,15.9,Petrol,Automatic,6,Pickup,,,,,,2024,,Top
,Mahindra Marazzo 2025,Mahindra,32.7,24.2,CNG,Automatic,6,SUV,,,,,,2025,,Mid
,Toyota Glanza 2023,Toyota,28.41,19.0,Petrol,Manual,5,Hatchback,,,,,,2023,,Mid
,Toyota Glanza 2024,Toyota,37.69,26.5,Petrol,Manual,5,Pickup,,,,,,2024,,Mid
,Toyota Glanza 2025,Toyota,12.94,23.8,CNG,Manual,7,MUV,,,,,,2025,,Base
,Toyota Urban Cruiser 2023,Toyota,8.03,28.3,CNG,Manual,6,Hatchback,,,,,,2023,,Mid
,Toyota Urban Cruiser 2024,Toyota,22.66,20.8,Diesel,Manual,6,MUV,,,,,,2024,,Mid
,Toyota Urban Cruiser 2025,Toyota,27.71,20.1,Petrol,Manual,5,SUV,,,,,,2025,,Top
,Toyota Innova Crysta 2023,Toyota,38.66,14.7,Diesel,Automatic,5,MUV,,,,,,2023,,Top
,Toyota Innova Crysta 2024,Toyota,38.77,28.5,Petrol,Manual,6,MUV,,,,,,2024,,Base
,Toyota Innova Crysta 2025,Toyota,29.61,23.4,CNG,Manual,7,SUV,,,,,,2025,,Mid
,Toyota Innova Hycross 2023,Toyota,14.41,28.5,CNG,Automatic,4,Sedan,,,,,,2023,,Top
,Toyota Innova Hycross 2024,Toyota,35.04,14.4,Petrol,Manual,4,Pickup,,,,,,2024,,Base
,Toyota Innova Hycross 2025,Toyota,24.26,14.9,Diesel,Manual,4,Hatchback,,,,,,2025,,Mid
,Toyota Fortuner 2023,Toyota,44.79,14.4,Petrol,Automatic,6,Sedan,,,,,,2023,,Top
,Toyota Fortuner 2024,Toyota,9.71,31.2,CNG,Automatic,4,Sedan,,,,,,2024,,Mid
,Toyota Fortuner 2025,Toyota,28.59,9.5,CNG,Manual,5,Hatchback,,,,,,2025,,Mid
,Toyota Hilux 2023,Toyota,42.41,15.5,Diesel,Manual,5,Hatchback,,,,,,2023,,Base
,Toyota Hilux 2024,Toyota,23.94,22.7,CNG,Manual,6,MUV,,,,,,2024,,Base
,Toyota Hilux 2025,Toyota,29.52,14.5,Diesel,Manual,6,Hatchback,,,,,,2025,,Base
,Tata Tiago 2023,Tata,35.33,12.0,Petrol,Manual,5,Sedan,,,,,,2023,,Base
,Tata Tiago 2024,Tata,14.15,27.6,CNG,Automatic,4,Sedan,,,,,,2024,,Base
,Tata Tiago 2025,Tata,22.09,14.0,Petrol,Automatic,6,Pickup,,,,,,2025,,Top
,Tata Tigor 2023,Tata,38.28,30.6,CNG,Automatic,7,SUV,,,,,,2023,,Base
,Tata Tigor 2024,Tata,38.17,31.8,Petrol,Manual,6,MUV,,,,,,2024,,Mid
,Tata Tigor 2025,Tata,22.64,16.5,Petrol,Automatic,5,Hatchback,,,,,,2025,,Top
,Tata Altroz 2023,Tata,16.43,21.8,Petrol,Manual,4,MUV,,,,,,2023,,Base
,Tata Altroz 2024,Tata,15.11,25.5,CNG,Automatic,5,Hatchback,,,,,,2024,,Top
,Tata Nexon 2023,Tata,27.31,13.9,Petrol,Manual,5,Pickup,,,,,,2023,,Base
,Tata Nexon 2024,Tata,17.04,19.0,Diesel,Manual,4,Sedan,,,,,,2024,,Top
,Tata Nexon 2025,Tata,22.14,16.5,Diesel,Manual,5,SUV,,,,,,2025,,Base
,Tata Harrier 2023,Tata,19.06,14.8,Petrol,Manual,7,SUV,,,,,,2023,,Base
,Tata Harrier 2024,Tata,51.47,10.5,Petrol,Manual,7,Hatchback,,,,,,2024,,Mid
,Tata Safari 2024,Tata,15.73,11.0,CNG,Automatic,5,Pickup,,,,,,2024,,Top
